Log file open, 01/28/23 14:34:52
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(17) LeftArm
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(18) LeftForeArm
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(19) LeftHand
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(20) LeftHandThumb1
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(21) LeftHandThumb2
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(22) LeftHandThumb3
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(23) LeftHandThumb4
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(24) LeftHandIndex1
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(25) LeftHandIndex2
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(26) LeftHandIndex3
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(27) LeftHandIndex4
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(28) LeftHandMiddle1
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(29) LeftHandMiddle2
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(30) LeftHandMiddle3
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(31) LeftHandMiddle4
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(32) LeftHandRing1
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(33) LeftHandRing2
[2023.01.28-13.42.08:481][ 21]LogFbx: SortedLinks :(34) LeftHandRing3
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(35) LeftHandRing4
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(36) LeftHandPinky1
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(37) LeftHandPinky2
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(38) LeftHandPinky3
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(39) LeftHandPinky4
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(40) LeftWristTwist
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(41) LeftUpArmTwist
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(42) Right_Breast
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(43) Left_Breast
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(44) RightShoulder
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(45) RightArm
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(46) RightForeArm
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(47) RightHand
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(48) RightHandThumb1
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(49) RightHandThumb2
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(50) RightHandThumb3
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(51) RightHandThumb4
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(52) RightHandIndex1
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(53) RightHandIndex2
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(54) RightHandIndex3
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(55) RightHandIndex4
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(56) RightHandMiddle1
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(57) RightHandMiddle2
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(58) RightHandMiddle3
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(59) RightHandMiddle4
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(60) RightHandRing1
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(61) RightHandRing2
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(62) RightHandRing3
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(63) RightHandRing4
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(64) RightHandPinky1
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(65) RightHandPinky2
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(66) RightHandPinky3
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(67) RightHandPinky4
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(68) RightWristTwist
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(69) RightUpArmTwist
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(70) Belly
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(71) LeftUpLeg
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(72) LeftLeg
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(73) LeftFoot
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(74) LeftToeBase
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(75) LeftToe_End
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(76) RightUpLeg
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(77) RightLeg
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(78) RightFoot
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(79) RightToeBase
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(80) RightToe_End
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(81) SkirtA
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(82) SkirtA1
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(83) SkirtB
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(84) SkirtB1
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(85) SkirtC
[2023.01.28-13.42.08:482][ 21]LogFbx: SortedLinks :(86) SkirtC1
[2023.01.28-13.42.08:482][ 21]LogFbx: Parsing AnimStack mixamo.com
[2023.01.28-13.42.09:811][ 21]LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/ABPContent/Animations/Claire/Right_Strafe_Walk.Right_Strafe_Walk
[2023.01.28-13.42.22:610][357]LogAssetEditorSubsystem: Opening Asset editor for BlendSpace /Game/ABPContent/Meshes/SKM/Claire/BS_claire_Skeleton_BlendSpace.BS_claire_Skeleton_BlendSpace
[2023.01.28-13.42.22:611][357]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-13.42.22:619][357]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_20:PersistentLevel.AnimationEditorPreviewActor_0.DebugSkelMeshComponent_0) Already registered. Aborting.
[2023.01.28-13.42.22:749][357]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-13.42.22:829][357]LogViewport: Scene viewport resized to 2165x1140, mode Windowed.
[2023.01.28-13.42.22:854][357]LogContentBrowser: Verbose: The majority of assets in the view are of type: /Script/Engine.AnimSequence
[2023.01.28-13.42.28:415][875]LogViewport: Scene viewport resized to 192x192, mode Windowed.
[2023.01.28-13.43.02:550][446]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.28-13.43.02:627][446]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.012434 seconds
[2023.01.28-13.43.02:628][446]LogSerialization: UsePackageTrailer: 'true'
[2023.01.28-13.43.02:630][446]LogSavePackage: Moving output files for package: /Game/ABPContent/Meshes/SKM/Claire/BS_claire_Skeleton_BlendSpace
[2023.01.28-13.43.02:635][446]LogSavePackage: Moving 'D:/Unreal-Projects/5.1/ABP_51/Saved/BS_claire_Skeleton_BlendSpace9B7141054AC12D31346231987984FF1A.tmp' to 'D:/Unreal-Projects/5.1/ABP_51/Content/ABPContent/Meshes/SKM/Claire/BS_claire_Skeleton_BlendSpace.uasset'
[2023.01.28-13.43.02:646][446]LogFileHelpers: InternalPromptForCheckoutAndSave took 96 ms
[2023.01.28-13.43.02:653][446]AssetCheck: New page: Asset Save: BS_claire_Skeleton_BlendSpace
[2023.01.28-13.43.02:653][446]LogContentValidation: Display: Validating /Script/Engine.BlendSpace /Game/ABPContent/Meshes/SKM/Claire/BS_claire_Skeleton_BlendSpace.BS_claire_Skeleton_BlendSpace
[2023.01.28-13.43.05:100][642]LogWorld: UWorld::CleanupWorld for World_20, bSessionEnded=true, bCleanupResources=true
[2023.01.28-13.43.05:100][642]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-13.43.05:135][642]LogWorld: UWorld::CleanupWorld for World_21, bSessionEnded=true, bCleanupResources=true
[2023.01.28-13.43.05:135][642]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-13.43.07:318][872]LogAssetEditorSubsystem: Opening Asset editor for BlendSpace /Game/ABPContent/Meshes/SKM/Claire/BS_claire_Skeleton_BlendSpace.BS_claire_Skeleton_BlendSpace
[2023.01.28-13.43.07:318][872]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-13.43.07:326][872]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_22:PersistentLevel.AnimationEditorPreviewActor_0.DebugSkelMeshComponent_0) Already registered. Aborting.
[2023.01.28-13.43.07:457][872]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-13.43.07:541][872]LogViewport: Scene viewport resized to 2165x1140, mode Windowed.
[2023.01.28-13.43.07:566][872]LogContentBrowser: Verbose: The majority of assets in the view are of type: /Script/Engine.AnimSequence
[2023.01.28-13.43.09:846][ 58]LogWorld: UWorld::CleanupWorld for World_14, bSessionEnded=true, bCleanupResources=true
[2023.01.28-13.43.09:846][ 58]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-13.43.09:884][ 58]LogWorld: UWorld::CleanupWorld for World_15, bSessionEnded=true, bCleanupResources=true
[2023.01.28-13.43.09:884][ 58]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-13.43.09:921][ 58]LogWorld: UWorld::CleanupWorld for World_16, bSessionEnded=true, bCleanupResources=true
[2023.01.28-13.43.09:921][ 58]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-13.43.11:651][202]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.28-13.43.11:706][202]LogSavePackage: Moving output files for package: /Game/ABPContent/Meshes/SKM/Claire/BS_claire_Skeleton_BlendSpace
[2023.01.28-13.43.11:706][202]LogSavePackage: Moving 'D:/Unreal-Projects/5.1/ABP_51/Saved/BS_claire_Skeleton_BlendSpace02B9DEE4432D6E8410B24C897B719B00.tmp' to 'D:/Unreal-Projects/5.1/ABP_51/Content/ABPContent/Meshes/SKM/Claire/BS_claire_Skeleton_BlendSpace.uasset'
[2023.01.28-13.43.11:712][202]LogFileHelpers: InternalPromptForCheckoutAndSave took 60 ms (total: 157 ms)
[2023.01.28-13.43.11:720][202]AssetCheck: New page: Asset Save: BS_claire_Skeleton_BlendSpace
[2023.01.28-13.43.11:720][202]LogContentValidation: Display: Validating /Script/Engine.BlendSpace /Game/ABPContent/Meshes/SKM/Claire/BS_claire_Skeleton_BlendSpace.BS_claire_Skeleton_BlendSpace
[2023.01.28-13.43.14:828][456]LogAssetEditorSubsystem: Opening Asset editor for AnimBlueprint /Game/ABPContent/Meshes/SKM/Claire/ABP_claire_Skeleton_AnimBlueprint.ABP_claire_Skeleton_AnimBlueprint
[2023.01.28-13.43.14:828][456]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-13.43.14:846][456]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-13.43.14:855][456]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_25:PersistentLevel.AnimationEditorPreviewActor_0.DebugSkelMeshComponent_0) Already registered. Aborting.
[2023.01.28-13.43.15:457][456]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-13.43.15:522][456]LogViewport: Scene viewport resized to 953x896, mode Windowed.
[2023.01.28-13.43.15:568][456]LogContentBrowser: Verbose: The majority of assets in the view are of type: /Script/Engine.AnimSequence
[2023.01.28-13.43.17:533][671]BlueprintLog: New page: Compile ABP_claire_Skeleton_AnimBlueprint
[2023.01.28-13.43.17:657][671]LogUObjectHash: Compacting FUObjectHashTables data took   1.86ms
[2023.01.28-13.43.18:194][718]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.28-13.43.18:276][718]LogSavePackage: Moving output files for package: /Game/ABPContent/Meshes/SKM/Claire/ABP_claire_Skeleton_AnimBlueprint
[2023.01.28-13.43.18:276][718]LogSavePackage: Moving 'D:/Unreal-Projects/5.1/ABP_51/Saved/ABP_claire_Skeleton_AnimBlueprinA1DED91B49D12F8169AD2FAE7B3EA5C9.tmp' to 'D:/Unreal-Projects/5.1/ABP_51/Content/ABPContent/Meshes/SKM/Claire/ABP_claire_Skeleton_AnimBlueprint.uasset'
[2023.01.28-13.43.18:283][718]LogFileHelpers: InternalPromptForCheckoutAndSave took 89 ms (total: 246 ms)
[2023.01.28-13.43.18:290][718]AssetCheck: New page: Asset Save: ABP_claire_Skeleton_AnimBlueprint
[2023.01.28-13.43.18:290][718]LogContentValidation: Display: Validating /Script/Engine.AnimBlueprint /Game/ABPContent/Meshes/SKM/Claire/ABP_claire_Skeleton_AnimBlueprint.ABP_claire_Skeleton_AnimBlueprint
[2023.01.28-13.43.32:119][212]BlueprintLog: New page: Compile ABP_claire_Skeleton_AnimBlueprint
[2023.01.28-13.43.32:204][212]LogUObjectHash: Compacting FUObjectHashTables data took   1.45ms
[2023.01.28-13.43.38:556][856]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.28-13.43.38:560][856]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.28-13.43.38:560][856]PIE: New page: PIE session: 1-StartLevel (28 janv. 2023 à 15:43:38)
[2023.01.28-13.43.38:564][856]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.01.28-13.43.38:564][856]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.01.28-13.43.38:564][856]LogPlayLevel: Creating play world package: /Game/ABPContent/Maps/UEDPIE_0_1-StartLevel
[2023.01.28-13.43.38:566][856]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001927s)
[2023.01.28-13.43.38:566][856]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ABPContent/Maps/1-StartLevel.1-StartLevel to /Game/ABPContent/Maps/UEDPIE_0_1-StartLevel.1-StartLevel (0.001966s)
[2023.01.28-13.43.38:566][856]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-13.43.38:566][856]LogAIModule: Creating AISystem for world 1-StartLevel
[2023.01.28-13.43.38:567][856]LogPlayLevel: PIE: World Init took: (0.000715s)
[2023.01.28-13.43.38:597][856]LogUObjectHash: Compacting FUObjectHashTables data took   1.34ms
[2023.01.28-13.43.38:603][856]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.01.28-13.43.38:603][856]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.28-13.43.38:603][856]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.28-13.43.38:603][856]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.28-13.43.38:603][856]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.28-13.43.38:603][856]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.28-13.43.38:603][856]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.28-13.43.38:603][856]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.28-13.43.38:603][856]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.28-13.43.38:603][856]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.28-13.43.38:603][856]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.28-13.43.38:603][856]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.28-13.43.38:605][856]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.28-13.43.38:804][856]LogAudioMixer: Display: Using Audio Hardware Device Casque pour téléphone (4- CORSAIR HS70 PRO Wireless Gaming Headset)
[2023.01.28-13.43.38:804][856]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.28-13.43.38:805][856]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.28-13.43.38:805][856]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.28-13.43.38:805][856]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.01.28-13.43.38:805][856]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=2
[2023.01.28-13.43.38:807][856]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.01.28-13.43.38:807][856]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.01.28-13.43.38:807][856]LogInit: FAudioDevice initialized.
[2023.01.28-13.43.38:807][856]LogAudio: Display: Audio Device (ID: 2) registered with world '1-StartLevel'.
[2023.01.28-13.43.38:811][856]LogLoad: Game class is 'GM_ABP_C'
[2023.01.28-13.43.38:812][856]LogWorld: Bringing World /Game/ABPContent/Maps/UEDPIE_0_1-StartLevel.1-StartLevel up for play (max tick rate 0) at 2023.01.28-14.43.38
[2023.01.28-13.43.38:812][856]LogWorld: Bringing up level for play took: 0.000965
[2023.01.28-13.43.38:814][856]LogOnline: OSS: Created online subsystem instance for: :Context_28
[2023.01.28-13.43.38:830][856]Cmd: disableallscreenmessages
[2023.01.28-13.43.38:831][856]LogEngine: Onscreen warnings/messages are now DISABLED
[2023.01.28-13.43.38:832][856]Cmd: disableallscreenmessages
[2023.01.28-13.43.38:832][856]LogEngine: Onscreen warnings/messages are now DISABLED
[2023.01.28-13.43.38:832][856]PIE: Server logged in
[2023.01.28-13.43.38:833][856]PIE: Play in editor total start time 0,273 seconds.
[2023.01.28-13.43.39:477][858]LogShaderCompilers: Display: ================================================
[2023.01.28-13.43.39:477][858]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.28-13.43.39:477][858]LogShaderCompilers: Display: Total job queries 137, among them cache hits 10 (7.30%)
[2023.01.28-13.43.39:477][858]LogShaderCompilers: Display: Tracking 127 distinct input hashes that result in 91 distinct outputs (71.65%)
[2023.01.28-13.43.39:477][858]LogShaderCompilers: Display: RAM used: 1.05 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.06%
[2023.01.28-13.43.39:478][858]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.28-13.43.39:478][858]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.28-13.43.39:478][858]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.28-13.43.39:478][858]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.28-13.43.39:478][858]LogShaderCompilers: Display: ================================================
[2023.01.28-13.43.44:991][414]LogAnimation: Warning: AnimBP ABP_Whiteclown_C is incompatible with skeleton claire_Skeleton, removing AnimBP from actor.
[2023.01.28-13.43.44:993][414]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:003][415]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:012][416]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:021][417]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:029][418]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:038][419]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:047][420]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:056][421]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:064][422]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:073][423]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:081][424]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:089][425]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:098][426]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:106][427]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:115][428]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:123][429]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:132][430]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:140][431]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:149][432]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:157][433]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:166][434]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:174][435]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:183][436]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:191][437]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:200][438]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:209][439]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:219][440]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:227][441]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:236][442]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:244][443]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:253][444]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:261][445]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:270][446]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:278][447]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:289][448]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:297][449]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:306][450]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:314][451]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:322][452]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:331][453]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:339][454]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:348][455]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:356][456]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:365][457]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:373][458]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:382][459]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:391][460]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:400][461]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:408][462]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:417][463]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:425][464]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:434][465]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:445][466]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:454][467]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:462][468]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:471][469]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:480][470]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:489][471]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:498][472]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:507][473]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:516][474]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:525][475]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:534][476]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:543][477]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:553][478]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:562][479]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:571][480]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:580][481]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:589][482]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:599][483]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:608][484]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:618][485]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:627][486]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:639][487]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:649][488]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:658][489]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:667][490]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:676][491]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:686][492]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:694][493]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:706][494]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:715][495]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:724][496]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:733][497]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:741][498]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:750][499]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:759][500]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:769][501]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:777][502]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:787][503]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:796][504]LogBlueprintUserMessages: [AC_Detection] Cube2
[2023.01.28-13.43.45:805][505]LogBlueprintUserMessages: [AC_Detection] Cube2
